City	State	Year	Est. Population
Elbridge village	New York	2015	1041
Ellenville village	New York	2010	4138
Ellenville village	New York	2011	4137
Ellenville village	New York	2012	4166
Ellenville village	New York	2013	4136
Ellenville village	New York	2014	4119
Ellenville village	New York	2015	4105
Ellicottville village	New York	2010	378
Ellicottville village	New York	2011	378
Ellicottville village	New York	2012	380
Ellicottville village	New York	2013	382
Ellicottville village	New York	2014	382
Ellicottville village	New York	2015	388
Ellisburg village	New York	2010	244
Ellisburg village	New York	2011	245
Ellisburg village	New York	2012	248
Ellisburg village	New York	2013	253
Ellisburg village	New York	2014	249
Ellisburg village	New York	2015	249
Elmira Heights village	New York	2010	4097
Elmira Heights village	New York	2011	4098
Elmira Heights village	New York	2012	4095
Elmira Heights village	New York	2013	4094
Elmira Heights village	New York	2014	4052
Elmira Heights village	New York	2015	4006
Elmsford village	New York	2010	4664
Elmsford village	New York	2011	4673
Elmsford village	New York	2012	4706
Elmsford village	New York	2013	4744
Elmsford village	New York	2014	4762
Elmsford village	New York	2015	4779
Endicott village	New York	2010	13392
Endicott village	New York	2011	13372
Endicott village	New York	2012	13277
Endicott village	New York	2013	13211
Endicott village	New York	2014	13153
Endicott village	New York	2015	13088
Esperance village	New York	2010	345
Esperance village	New York	2011	344
Esperance village	New York	2012	345
Esperance village	New York	2013	341
Esperance village	New York	2014	338
Esperance village	New York	2015	335
Evans Mills village	New York	2010	611
Evans Mills village	New York	2011	613
Evans Mills village	New York	2012	619
Evans Mills village	New York	2013	631
Evans Mills village	New York	2014	619
Evans Mills village	New York	2015	611
Fabius village	New York	2010	352
Fabius village	New York	2011	352
Fabius village	New York	2012	352
Fabius village	New York	2013	351
Fabius village	New York	2014	350
Fabius village	New York	2015	349
Fair Haven village	New York	2010	745
Fair Haven village	New York	2011	744
Fair Haven village	New York	2012	742
Fair Haven village	New York	2013	743
Fair Haven village	New York	2014	742
Fair Haven village	New York	2015	735
Fairport village	New York	2010	5358
Fairport village	New York	2011	5354
Fairport village	New York	2012	5362
Fairport village	New York	2013	5367
Fairport village	New York	2014	5381
Fairport village	New York	2015	5381
Falconer village	New York	2010	2420
Falconer village	New York	2011	2415
Falconer village	New York	2012	2403
Falconer village	New York	2013	2386
Falconer village	New York	2014	2373
Falconer village	New York	2015	2348
Farmingdale village	New York	2010	8189
Farmingdale village	New York	2011	8200
Farmingdale village	New York	2012	8230
Farmingdale village	New York	2013	8238
Farmingdale village	New York	2014	8248
Farmingdale village	New York	2015	8624
Farnham village	New York	2010	381
Farnham village	New York	2011	381
Farnham village	New York	2012	379
Farnham village	New York	2013	376
Farnham village	New York	2014	375
Farnham village	New York	2015	372
Fayetteville village	New York	2010	4244
Fayetteville village	New York	2011	4246
Fayetteville village	New York	2012	4238
Fayetteville village	New York	2013	4225
Fayetteville village	New York	2014	4213
Fayetteville village	New York	2015	4199
Fishkill village	New York	2010	2169
Fishkill village	New York	2011	2171
Fishkill village	New York	2012	2171
Fishkill village	New York	2013	2160
Fishkill village	New York	2014	2153
Fishkill village	New York	2015	2142
Fleischmanns village	New York	2010	348
Fleischmanns village	New York	2011	347
Fleischmanns village	New York	2012	345
Fleischmanns village	New York	2013	341
Fleischmanns village	New York	2014	339
Fleischmanns village	New York	2015	334
Floral Park village	New York	2010	15863
Floral Park village	New York	2011	15883
Floral Park village	New York	2012	15923
Floral Park village	New York	2013	15933
Floral Park village	New York	2014	15951
Floral Park village	New York	2015	15973
Florida village	New York	2010	2833
Florida village	New York	2011	2834
Florida village	New York	2012	2822
Florida village	New York	2013	2838
Florida village	New York	2014	2857
Florida village	New York	2015	2889
Flower Hill village	New York	2010	4665
Flower Hill village	New York	2011	4674
Flower Hill village	New York	2012	4710
Flower Hill village	New York	2013	4736
Flower Hill village	New York	2014	4760
Flower Hill village	New York	2015	4805
Fonda village	New York	2010	788
Fonda village	New York	2011	789
Fonda village	New York	2012	779
Fonda village	New York	2013	774
Fonda village	New York	2014	769
Fonda village	New York	2015	768
Forestville village	New York	2010	697
Forestville village	New York	2011	696
Forestville village	New York	2012	692
Forestville village	New York	2013	687
Forestville village	New York	2014	684
Forestville village	New York	2015	676
Fort Ann village	New York	2010	484
Fort Ann village	New York	2011	484
Fort Ann village	New York	2012	485
Fort Ann village	New York	2013	483
Fort Ann village	New York	2014	480
Fort Ann village	New York	2015	477
Fort Edward village	New York	2010	3369
Fort Edward village	New York	2011	3374
Fort Edward village	New York	2012	3354
Fort Edward village	New York	2013	3343
Fort Edward village	New York	2014	3310
Fort Edward village	New York	2015	3289
Fort Johnson village	New York	2010	488
Fort Johnson village	New York	2011	488
Fort Johnson village	New York	2012	482
Fort Johnson village	New York	2013	478
Fort Johnson village	New York	2014	473
Fort Johnson village	New York	2015	471
Fort Plain village	New York	2010	2331
Fort Plain village	New York	2011	2331
Fort Plain village	New York	2012	2300
Fort Plain village	New York	2013	2283
Fort Plain village	New York	2014	2265
Fort Plain village	New York	2015	2258
Frankfort village	New York	2010	2598
Frankfort village	New York	2011	2594
Frankfort village	New York	2012	2595
Frankfort village	New York	2013	2585
Frankfort village	New York	2014	2561
Frankfort village	New York	2015	2537
Franklin village	New York	2010	374
Franklin village	New York	2011	373
Franklin village	New York	2012	370
Franklin village	New York	2013	366
Franklin village	New York	2014	361
Franklin village	New York	2015	356
Franklinville village	New York	2010	1743
Franklinville village	New York	2011	1739
Franklinville village	New York	2012	1729
Franklinville village	New York	2013	1718
Franklinville village	New York	2014	1710
Franklinville village	New York	2015	1699
Fredonia village	New York	2010	11230
Fredonia village	New York	2011	11225
Fredonia village	New York	2012	11108
Fredonia village	New York	2013	10931
Fredonia village	New York	2014	10862
Fredonia village	New York	2015	10781
Freeport village	New York	2010	42860
Freeport village	New York	2011	42912
Freeport village	New York	2012	43121
Freeport village	New York	2013	43171
Freeport village	New York	2014	43240
Freeport village	New York	2015	43306
Freeville village	New York	2010	520
Freeville village	New York	2011	521
Freeville village	New York	2012	521
Freeville village	New York	2013	524
Freeville village	New York	2014	526
Freeville village	New York	2015	525
Fultonville village	New York	2010	788
Fultonville village	New York	2011	789
Fultonville village	New York	2012	786
Fultonville village	New York	2013	789
Fultonville village	New York	2014	793
Fultonville village	New York	2015	791
Gainesville village	New York	2010	229
Gainesville village	New York	2011	229
Gainesville village	New York	2012	227
Gainesville village	New York	2013	227
Gainesville village	New York	2014	224
Gainesville village	New York	2015	223
Galway village	New York	2010	200
Galway village	New York	2011	200
Galway village	New York	2012	200
Galway village	New York	2013	200
Galway village	New York	2014	200
Galway village	New York	2015	199
Garden City village	New York	2010	22362
Garden City village	New York	2011	22393
Garden City village	New York	2012	22542
Garden City village	New York	2013	22576
Garden City village	New York	2014	22592
Garden City village	New York	2015	22581
Geneseo village	New York	2010	8045
Geneseo village	New York	2011	8047
Geneseo village	New York	2012	7996
Geneseo village	New York	2013	7989
Geneseo village	New York	2014	8134
Geneseo village	New York	2015	8183
Gilbertsville village	New York	2010	399
Gilbertsville village	New York	2011	399
Gilbertsville village	New York	2012	395
Gilbertsville village	New York	2013	392
Gilbertsville village	New York	2014	389
Gilbertsville village	New York	2015	384
Glen Park village	New York	2010	496
Glen Park village	New York	2011	497
Glen Park village	New York	2012	507
Glen Park village	New York	2013	517
Glen Park village	New York	2014	511
Glen Park village	New York	2015	512
Goshen village	New York	2010	5454
Goshen village	New York	2011	5465
Goshen village	New York	2012	5443
Goshen village	New York	2013	5404
Goshen village	New York	2014	5391
Goshen village	New York	2015	5394
Gouverneur village	New York	2010	3939
Gouverneur village	New York	2011	3942
Gouverneur village	New York	2012	3935
Gouverneur village	New York	2013	3920
Gouverneur village	New York	2014	3892
Gouverneur village	New York	2015	3825
Gowanda village	New York	2010	2719
Gowanda village	New York	2011	2707
Gowanda village	New York	2012	2701
Gowanda village	New York	2013	2685
Gowanda village	New York	2014	2676
Gowanda village	New York	2015	2658
Grand View-on-Hudson village	New York	2010	285
Grand View-on-Hudson village	New York	2011	286
Grand View-on-Hudson village	New York	2012	288
Grand View-on-Hudson village	New York	2013	290
Grand View-on-Hudson village	New York	2014	292
Grand View-on-Hudson village	New York	2015	296
Granville village	New York	2010	2542
Granville village	New York	2011	2549
Granville village	New York	2012	2531
Granville village	New York	2013	2507
Granville village	New York	2014	2487
Granville village	New York	2015	2469
Great Neck village	New York	2010	9983
Great Neck village	New York	2011	10002
Great Neck village	New York	2012	10049
Great Neck village	New York	2013	10072
Great Neck village	New York	2014	10100
Great Neck village	New York	2015	10130
Great Neck Estates village	New York	2010	2761
Great Neck Estates village	New York	2011	2769
Great Neck Estates village	New York	2012	2778
Great Neck Estates village	New York	2013	2787
Great Neck Estates village	New York	2014	2801
Great Neck Estates village	New York	2015	2814
Great Neck Plaza village	New York	2010	6707
Great Neck Plaza village	New York	2011	6725
Great Neck Plaza village	New York	2012	6738
Great Neck Plaza village	New York	2013	6897
Great Neck Plaza village	New York	2014	6896
Great Neck Plaza village	New York	2015	6923
Greene village	New York	2010	1580
Greene village	New York	2011	1576
Greene village	New York	2012	1571
Greene village	New York	2013	1558
Greene village	New York	2014	1540
Greene village	New York	2015	1526
Green Island village	New York	2010	2620
